PRIMARY_OFFENCE,OCC_MONTH,OCC_DOW,OCC_DAY,OCC_DOY,OCC_HOUR,REPORT_YEAR,REPORT_DOW,REPORT_DAY,REPORT_HOUR,DIVISION,PREMISES_TYPE,BIKE_MAKE,BIKE_TYPE,BIKE_SPEED,BIKE_COLOUR,BIKE_COST,STATUS,NEIGHBOURHOOD_158,NEIGHBOURHOOD_140,LAT_WGS84
58,5,2,31,212,18,2021,6,4,14,12,0,1078,3,29.0,9,1980.0,1,126,123,43.64578088
59,5,0,30,211,12,2021,6,4,10,13,5,1055,7,9.0,248,400.0,1,153,6,43.64660269
59,1,5,3,215,12,2021,6,4,11,7,4,504,3,1.0,9,600.0,1,147,131,43.77000203
59,6,3,20,171,13,2021,6,4,11,3,5,758,4,0.0,225,260.0,1,52,88,43.63661818
58,1,6,4,216,8,2021,6,4,18,4,5,853,3,24.0,212,500.0,1,98,85,43.60001283
59,1,6,4,216,3,2021,6,4,14,10,4,472,4,1.0,116,1000.0,1,39,65,43.7949001
58,1,1,2,214,19,2021,6,4,17,10,0,1078,7,10.0,35,200.0,1,89,76,43.82636225
58,5,2,31,212,10,2021,6,4,10,3,5,5,8,0.0,9,1200.0,1,3,3,43.66653281
59,1,5,3,215,20,2021,6,4,3,12,0,754,7,7.0,35,750.0,1,25,23,43.67023281
7,1,6,4,216,8,2021,6,4,8,2,3,1089,7,0.0,202,689.2800293,1,158,140,43.71248565
58,1,1,2,214,22,2021,6,4,10,13,5,144,7,21.0,266,500.0,1,138,123,43.64650429
59,1,5,3,215,22,2021,6,4,11,16,5,1111,1,1.0,9,3000.0,1,38,35,43.68947012
53,1,5,3,215,21,2021,6,4,0,12,5,32,1,1.0,35,1400.0,1,126,123,43.64942879
58,1,4,5,217,16,2021,4,5,20,14,3,1046,4,18.0,248,1200.0,1,82,70,43.70923066
58,1,4,5,217,12,2021,4,5,13,12,0,403,3,10.0,9,637.3599854,1,36,23,43.65237659
7,5,0,2,183,1,2021,4,5,12,16,0,350,7,18.0,116,1050.0,1,38,35,43.67852113
59,5,6,28,209,16,2021,4,5,18,14,5,405,3,7.0,9,600.0,1,103,83,43.7067408
58,1,4,5,217,0,2021,4,5,13,3,5,754,7,3.0,212,300.0,1,138,123,43.64853399
59,5,0,2,183,22,2021,4,5,12,7,0,1055,10,18.0,133,1647.51001,1,80,68,43.72917648
59,1,1,2,214,18,2021,4,5,21,12,5,1046,7,11.0,212,1378.579956,1,126,123,43.64764839
58,1,6,4,216,0,2021,4,5,0,16,4,723,7,21.0,160,700.0,1,104,91,43.7004716
2,1,4,5,217,19,2021,4,5,19,12,5,1090,8,0.0,9,108.0,1,102,90,43.66924041
58,1,4,5,217,0,2021,4,5,13,3,5,754,7,3.0,9,300.0,1,138,123,43.64853399
58,1,4,5,217,4,2021,0,6,12,14,4,754,7,21.0,212,50.0,1,3,3,43.67738152
58,1,0,6,218,10,2021,0,6,18,13,5,536,7,10.0,190,689.2800293,1,153,6,43.64960629
58,1,0,6,218,10,2021,0,6,18,13,5,1078,7,10.0,190,500.0,1,153,6,43.64960629
58,1,0,6,218,6,2021,0,6,13,3,0,754,3,24.0,9,800.0,1,52,88,43.63917048
58,1,4,5,217,23,2021,0,6,11,16,1,1078,4,10.0,9,350.0,1,125,111,43.6588779
58,1,6,4,216,7,2021,0,6,9,1,4,723,4,6.0,9,900.0,1,117,103,43.66859564
7,5,0,23,204,0,2021,0,6,19,12,3,1076,4,0.0,9,1500.0,1,21,19,43.6656864
58,1,0,6,218,0,2021,0,6,12,13,0,754,7,1.0,9,300.0,1,153,6,43.6573088
58,1,0,6,218,20,2021,0,6,20,11,4,754,10,10.0,9,200.0,1,139,124,43.7721964
59,1,6,4,216,21,2021,0,6,8,13,2,758,0,0.0,9,500.0,1,136,121,43.66387161
58,1,6,4,216,9,2021,0,6,17,2,2,1068,3,21.0,35,0.0,1,44,39,43.71049287
7,5,6,28,209,17,2021,0,6,7,3,0,361,7,1.0,9,300.0,1,141,88,43.64065218
58,1,0,6,218,1,2021,0,6,8,14,4,440,3,21.0,9,2500.0,1,82,70,43.71294554
53,1,4,5,217,11,2021,0,6,11,12,5,754,1,32.0,9,2200.0,1,25,23,43.6649204
58,1,4,5,217,22,2021,0,6,16,8,0,1046,3,15.0,35,3500.0,1,5,4,43.71959025
58,1,0,6,218,2,2021,0,6,7,16,4,754,7,9.0,9,1500.0,1,38,35,43.68867132
7,1,4,5,217,18,2021,0,6,22,13,4,957,7,12.0,133,1000.0,1,153,6,43.6580893
58,1,1,2,214,20,2021,0,6,10,7,0,1078,5,18.0,133,1000.0,1,143,126,43.7802098
9,1,0,6,218,3,2021,0,6,16,6,1,1090,0,0.0,9,689.2800293,1,105,33,43.71981315
58,1,4,5,217,1,2021,0,6,2,13,1,1078,10,2.0,178,0.0,1,153,6,43.64925019
58,1,6,4,216,7,2021,0,6,9,1,4,754,3,9.0,187,800.0,1,117,103,43.66859564
9,1,2,7,219,13,2021,2,7,21,2,4,1046,5,20.0,83,2500.0,1,29,27,43.67864881
58,1,0,6,218,19,2021,2,7,17,3,0,754,7,5.0,225,300.0,1,52,88,43.63917048
58,1,6,4,216,7,2021,2,7,12,16,0,754,5,1.0,160,1200.0,1,125,111,43.66515203
9,1,2,7,219,13,2021,2,7,21,2,4,1055,5,20.0,53,689.2800293,1,29,27,43.67864881
58,1,2,7,219,1,2021,2,7,10,2,4,754,0,1.0,9,1000.0,0,71,32,43.67091152
59,1,0,6,218,23,2021,2,7,11,16,4,957,3,8.0,9,1000.0,1,31,29,43.68932092
58,1,0,6,218,11,2021,2,7,15,16,3,945,7,4.0,225,100.0,1,108,94,43.69444141
53,1,2,7,219,3,2021,2,7,20,3,0,431,1,0.0,9,2500.0,1,3,3,43.66665951
51,1,0,6,218,20,2021,2,7,13,13,0,1046,7,24.0,133,1100.0,1,153,6,43.6592374
58,1,2,7,219,12,2021,2,7,13,13,5,403,7,9.0,9,1000.0,1,36,23,43.65243589
58,1,2,7,219,0,2021,2,7,17,16,4,754,7,7.0,29,500.0,1,31,29,43.68932092
58,1,5,3,215,0,2021,2,7,15,0,0,754,3,18.0,212,0.0,1,59,49,43.65728261
59,1,0,6,218,23,2021,2,7,11,16,4,596,3,0.0,212,500.0,1,31,29,43.68932092
58,1,3,8,220,1,2021,3,8,1,0,5,754,7,1.0,116,1000.0,1,59,49,43.65537971
56,1,3,8,220,15,2021,3,8,15,14,5,957,3,27.0,133,1200.0,1,119,105,43.67988393
58,1,4,5,217,19,2021,3,8,18,4,5,754,1,20.0,9,1200.0,1,98,85,43.59859331
58,1,3,8,220,0,2021,3,8,15,8,0,169,3,21.0,116,350.0,1,58,48,43.77439622
59,1,3,8,220,11,2021,3,8,17,12,4,1078,7,21.0,248,500.0,1,102,90,43.66728841
53,1,3,8,220,6,2021,3,8,15,6,5,316,1,3.0,35,689.2800293,1,35,33,43.72857215
58,1,3,8,220,15,2021,3,8,20,13,5,754,8,3.0,248,1200.0,1,138,123,43.64884639
58,5,2,31,212,9,2021,3,8,16,3,0,888,10,7.0,190,360.0,1,83,71,43.6529672
56,1,3,8,220,15,2021,3,8,15,14,5,957,3,27.0,9,5000.0,1,119,105,43.67988393
58,1,3,8,220,1,2021,3,8,21,0,0,1078,4,21.0,248,150.0,1,60,50,43.65355131
59,1,3,8,220,18,2021,3,8,19,8,3,820,10,10.0,9,600.0,1,8,7,43.77745
58,1,3,8,220,19,2021,3,8,19,3,0,249,4,24.0,248,489.9899902,1,3,3,43.67367902
7,1,0,6,218,21,2021,3,8,14,0,4,1101,7,10.0,39,800.0,1,59,49,43.65970512
58,1,3,8,220,18,2021,3,8,21,10,1,1046,5,10.0,9,1500.0,1,1,1,43.78539727
58,1,3,8,220,18,2021,3,8,18,12,0,361,7,21.0,35,650.0,1,25,23,43.67041991
59,1,2,7,219,23,2021,3,8,15,12,0,440,7,21.0,9,750.0,1,93,79,43.6617708
59,1,2,7,219,19,2021,3,8,7,2,3,897,3,30.0,143,1100.0,1,71,32,43.67046702
59,1,2,7,219,5,2021,3,8,11,12,3,1078,7,8.0,9,100.0,1,93,79,43.6623324
59,5,2,31,212,10,2021,1,9,9,13,5,537,7,31.0,237,689.2800293,1,7,6,43.6615659
59,1,1,9,221,14,2021,1,9,17,6,1,1090,3,8.0,9,148.0,1,105,33,43.71931305
58,1,1,9,221,18,2021,1,9,21,0,6,754,7,18.0,9,200.0,1,120,107,43.64931735
58,1,0,6,218,16,2021,1,9,21,13,5,754,7,7.0,152,780.0,1,126,123,43.64114868
58,1,4,5,217,22,2021,1,9,20,13,0,983,3,14.0,9,350.0,1,138,123,43.64840309
59,1,3,8,220,20,2021,1,9,8,12,5,758,4,0.0,9,0.0,1,36,23,43.6593548
58,1,1,9,221,17,2021,1,9,20,8,4,1078,7,20.0,9,0.0,1,113,99,43.78743484
59,1,6,4,216,19,2021,1,9,9,12,5,169,7,15.0,225,0.0,1,126,123,43.64634929
58,1,2,7,219,8,2021,1,9,10,13,5,983,4,1.0,152,0.0,1,126,123,43.64114868
58,1,1,9,221,17,2021,1,9,20,8,4,493,7,20.0,9,0.0,1,113,99,43.78743484
7,1,1,9,221,20,2021,5,10,12,4,3,884,3,11.0,152,6270.0,1,90,77,43.61732897
58,1,0,6,218,14,2021,5,10,20,13,5,909,8,1.0,9,1500.0,1,153,6,43.6613701
58,1,0,6,218,20,2021,5,10,13,3,1,249,3,3.0,133,350.0,1,74,62,43.65208579
58,1,3,8,220,8,2021,5,10,13,13,0,403,7,15.0,152,500.0,1,138,123,43.64370268
58,1,5,10,222,17,2021,5,10,18,12,1,853,3,8.0,35,900.0,1,25,23,43.6618755
59,1,4,5,217,20,2021,5,10,22,12,1,754,3,12.0,116,110.0,1,25,23,43.6618755
58,1,3,8,220,14,2021,5,10,21,13,5,1078,4,3.0,9,1200.0,1,138,123,43.64881079
58,1,1,9,221,20,2021,5,10,17,16,0,888,2,10.0,212,200.0,1,125,111,43.66055892
58,1,5,10,222,20,2021,6,11,15,3,0,754,5,18.0,9,2800.0,1,52,88,43.63344687
58,1,1,2,214,12,2021,6,11,12,3,4,361,7,1.0,133,500.0,1,34,32,43.66983502
58,5,2,31,212,12,2021,6,11,12,0,5,888,7,7.0,187,300.0,1,71,32,43.66235472
58,1,5,10,222,15,2021,6,11,12,13,0,1078,7,1.0,9,0.0,1,74,62,43.6582636
58,5,0,30,211,12,2021,6,11,12,12,0,723,3,18.0,9,1000.0,1,126,123,43.65337489
58,1,5,3,215,0,2021,6,11,13,13,0,945,7,18.0,212,500.0,1,138,123,43.64603789
59,1,1,9,221,22,2021,6,11,9,16,4,1055,3,21.0,29,1000.0,1,31,29,43.68443009
58,5,0,23,204,23,2021,6,11,8,16,4,754,3,18.0,190,500.0,1,16,14,43.67878648
58,4,0,1,1,10,2021,6,11,10,14,0,249,3,10.0,178,750.0,1,156,138,43.68712084
53,1,6,11,223,13,2021,6,11,13,3,0,758,1,24.0,9,1800.0,1,124,110,43.63972028
58,1,6,11,223,0,2021,6,11,14,16,3,747,7,7.0,116,1200.0,1,16,14,43.67878648
59,1,1,9,221,22,2021,6,11,9,16,4,1055,3,0.0,9,1500.0,1,31,29,43.68443009
58,5,0,23,204,23,2021,6,11,8,16,4,754,7,18.0,248,1000.0,1,16,14,43.67878648
58,1,6,11,223,13,2021,6,11,22,7,3,983,3,18.0,225,250.0,1,143,126,43.78906583
58,1,5,10,222,20,2021,6,11,0,12,5,1078,8,15.0,133,529.0,1,126,123,43.65263859
59,1,5,10,222,8,2021,6,11,14,17,0,1078,7,1.0,9,500.0,1,97,84,0.0
59,1,3,8,220,22,2021,6,11,12,3,4,378,7,21.0,12,689.2800293,1,136,121,43.6605532
58,1,6,11,223,18,2021,6,11,21,13,5,804,7,7.0,9,500.0,1,153,6,43.65572049
58,1,4,12,224,12,2021,4,12,20,13,5,754,10,8.0,9,1600.0,1,153,6,43.65116169
53,1,4,12,224,2,2021,4,12,2,13,5,677,1,1.0,250,2200.0,1,153,6,43.6592374
58,5,1,26,207,0,2021,4,12,14,13,0,723,7,7.0,248,0.0,1,57,123,43.63765168
58,1,0,6,218,17,2021,4,12,10,13,0,1078,4,1.0,9,600.0,1,126,123,43.64207578
58,1,4,12,224,15,2021,4,12,17,10,1,169,3,21.0,248,499.9899902,1,85,73,43.79628799
52,1,3,8,220,17,2021,4,12,21,3,5,758,1,1.0,30,7000.0,1,3,3,43.67095692
59,1,5,10,222,21,2021,4,12,10,13,2,758,3,10.0,35,120.0,1,7,6,43.66847211
58,1,3,8,220,12,2021,4,12,9,3,5,1046,3,27.0,242,400.0,1,83,71,43.64124569
59,1,6,11,223,18,2021,4,12,9,14,0,804,7,7.0,248,399.0,1,103,83,43.70907211
58,5,6,21,202,17,2021,4,12,20,16,0,1046,5,8.0,133,1500.0,1,112,98,43.67803784
58,1,1,2,214,15,2021,0,13,15,0,5,1046,3,7.0,9,600.0,1,37,34,43.65521641
58,1,0,13,225,17,2021,0,13,17,7,6,1078,7,7.0,212,500.0,1,99,86,43.781633
58,1,0,13,225,8,2021,0,13,21,13,5,403,5,24.0,9,1400.0,1,138,123,43.64631339
58,1,0,6,218,0,2021,0,13,14,16,4,403,5,21.0,133,500.0,1,38,35,43.68268123
58,1,0,13,225,13,2021,0,13,22,13,0,1046,3,1.0,133,1000.0,1,153,6,43.65906
58,1,4,12,224,18,2021,0,13,9,13,4,552,4,24.0,116,1500.0,1,153,6,43.65906
58,1,6,11,223,15,2021,0,13,10,6,0,249,3,21.0,248,0.0,1,157,139,43.76223977
59,1,4,12,224,0,2021,0,13,12,12,5,1078,7,21.0,9,300.0,1,36,23,43.6563248
59,1,1,9,221,7,2021,0,13,11,16,5,263,7,7.0,20,460.0,1,55,46,43.67288829
59,1,0,6,218,13,2021,0,13,14,16,4,389,4,21.0,227,400.0,1,125,111,43.65966793
58,1,0,13,225,8,2021,0,13,13,0,1,723,3,7.0,248,500.0,1,71,32,43.66296821
58,1,5,10,222,5,2021,0,13,22,13,0,1046,7,21.0,133,734.4899902,1,74,62,43.6582636
59,5,6,21,202,23,2021,0,13,11,3,3,395,7,1.0,9,750.0,1,74,62,43.6558319
56,1,6,11,223,23,2021,0,13,17,14,4,730,1,3.0,160,5100.0,1,3,3,43.67827793
58,1,0,6,218,0,2021,0,13,14,16,4,403,10,21.0,35,1000.0,1,38,35,43.68268123
59,1,4,12,224,0,2021,0,13,12,12,5,1078,7,21.0,9,0.0,1,36,23,43.6563248
58,1,0,6,218,0,2021,0,13,14,16,4,403,3,21.0,83,1000.0,1,38,35,43.68268123
59,1,5,10,222,0,2021,2,14,14,8,5,395,7,18.0,9,1000.0,1,32,30,43.79265565
59,1,5,10,222,0,2021,2,14,14,8,5,405,7,18.0,9,1000.0,1,32,30,43.79265565
59,1,5,10,222,0,2021,2,14,14,8,5,405,7,18.0,133,1000.0,1,32,30,43.79265565
58,1,2,14,226,10,2021,2,14,14,7,6,1078,3,1.0,178,500.0,1,100,87,43.781633
58,1,2,14,226,5,2021,2,14,23,8,0,983,10,21.0,225,1000.0,1,58,48,43.77549512
59,1,0,13,225,23,2021,2,14,15,16,3,245,1,32.0,35,3100.0,1,31,29,43.69182391
59,1,6,4,216,17,2021,2,14,14,1,0,1090,0,24.0,54,250.0,1,20,18,43.70084086
59,1,2,14,226,12,2021,2,14,17,12,4,754,7,21.0,9,800.0,1,126,123,43.64927779
59,1,5,10,222,0,2021,2,14,14,8,5,1055,7,18.0,116,1000.0,1,32,30,43.79265565
58,1,2,14,226,1,2021,2,14,14,13,5,169,3,21.0,9,500.0,1,126,123,43.64290718
58,1,6,4,216,22,2021,2,14,21,0,0,361,7,16.0,83,847.5,1,60,50,43.64792924
59,1,2,14,226,16,2021,2,14,19,12,1,144,7,9.0,190,1400.0,1,25,23,43.66864211
59,1,0,13,225,19,2021,2,14,12,12,0,403,7,58.0,187,1000.0,1,93,79,43.65479279
58,1,4,12,224,19,2021,2,14,16,14,4,1046,7,8.0,104,640.0,1,96,82,43.70185685
58,1,0,13,225,21,2021,2,14,13,3,0,1078,7,20.0,116,150.0,1,136,121,43.66665951
58,1,3,15,227,18,2021,3,15,19,13,1,144,5,16.0,9,3800.0,1,153,6,43.65407279
59,1,2,14,226,23,2021,3,15,11,3,3,574,7,12.0,20,200.0,1,74,62,43.64896379
59,1,3,15,227,10,2021,3,15,10,7,0,440,3,21.0,212,500.0,1,158,140,43.71989306
53,5,3,25,206,0,2021,3,15,12,3,5,754,1,45.0,9,1375.0,1,124,110,43.63784808
58,1,2,14,226,22,2021,3,15,19,14,0,983,7,12.0,248,300.0,1,123,83,43.70416351
58,1,2,14,226,22,2021,3,15,10,0,3,754,4,7.0,133,3500.0,1,83,71,43.6514588
58,1,2,7,219,10,2021,3,15,16,14,5,536,3,24.0,0,600.0,1,134,119,43.71424336
59,1,3,15,227,10,2021,3,15,11,13,1,1090,7,12.0,9,400.0,1,153,6,43.65572049
58,1,2,7,219,0,2021,3,15,15,16,4,169,5,10.0,212,300.0,1,16,14,43.67998898
59,1,2,14,226,23,2021,3,15,11,3,3,758,4,12.0,9,689.2800293,1,74,62,43.64896379
58,1,3,15,227,11,2021,3,15,21,7,6,754,3,21.0,9,400.0,1,99,86,43.781633
53,1,6,11,223,15,2021,1,16,13,7,1,316,1,10.0,9,3000.0,1,158,140,43.72365706
58,1,1,16,228,18,2021,1,16,19,14,0,804,7,21.0,133,565.0,1,119,105,43.67180931
59,1,3,15,227,0,2021,1,16,16,12,5,1089,7,1.0,177,300.0,1,93,79,43.65337439
59,1,3,15,227,0,2021,1,16,16,12,5,1078,4,1.0,190,300.0,1,93,79,43.65337439
53,1,1,16,228,8,2021,1,16,9,7,1,1090,1,1.0,9,550.0,1,154,130,43.77409919
59,1,3,15,227,0,2021,1,16,16,12,5,852,1,1.0,9,2000.0,1,93,79,43.65337439
58,5,4,29,210,18,2021,1,16,18,7,0,536,3,20.0,133,0.0,1,100,87,43.79004751
58,5,5,27,208,0,2021,1,16,17,14,5,1078,3,21.0,35,750.0,1,119,105,43.67180931
58,1,1,16,228,1,2021,1,16,16,3,0,1046,7,21.0,9,0.0,1,52,88,43.63867078
59,1,2,14,226,19,2021,1,16,0,12,1,403,0,2.0,9,200.0,1,126,123,43.64843689
58,1,4,12,224,23,2021,1,16,10,2,4,754,4,7.0,190,550.0,1,67,56,43.6853488
58,5,3,25,206,13,2021,1,16,13,3,5,754,7,1.0,133,1000.0,1,141,88,43.64391878
59,1,1,16,228,16,2021,1,16,21,12,5,1078,7,10.0,9,500.0,1,36,23,43.64991989
58,1,2,14,226,10,2021,1,16,16,4,5,361,4,18.0,35,1200.0,1,63,77,43.62545188
59,1,3,15,227,0,2021,1,16,16,12,5,754,1,7.0,9,2000.0,1,93,79,43.65337439
7,1,1,16,228,16,2021,1,16,19,14,3,196,5,2.0,248,8925.0,1,156,138,43.68969504
59,1,3,15,227,21,2021,1,16,0,12,5,1055,10,18.0,9,689.2800293,1,125,111,43.64210538
58,1,2,14,226,20,2021,1,16,16,7,4,983,7,20.0,9,300.0,1,40,130,43.77643159
58,1,5,17,229,2,2021,5,17,3,3,5,1078,7,3.0,9,1200.0,1,136,121,43.6574367
7,1,1,16,228,22,2021,5,17,8,12,3,558,4,9.0,212,700.0,1,21,19,43.66868101
58,1,1,16,228,17,2021,5,17,0,7,3,983,7,6.0,9,200.0,1,79,67,43.75613279
59,1,5,17,229,7,2021,5,17,9,12,4,754,4,1.0,9,900.0,1,93,79,43.6563309
59,1,5,17,229,8,2021,5,17,17,12,5,316,1,1.0,227,1200.0,1,102,90,43.66966191
59,1,5,17,229,8,2021,5,17,17,12,5,1089,1,1.0,30,250.0,1,102,90,43.66966191
59,1,5,17,229,8,2021,5,17,17,12,5,497,3,12.0,9,400.0,1,102,90,43.66966191
7,1,1,16,228,22,2021,5,17,8,12,3,1089,4,9.0,266,100.0,1,21,19,43.66868101
7,1,1,16,228,22,2021,5,17,8,12,3,1055,10,18.0,133,900.0,1,21,19,43.66868101
58,1,5,17,229,7,2021,5,17,10,16,6,754,7,8.0,133,500.0,1,30,28,43.6828478
59,1,4,12,224,16,2021,5,17,14,13,5,1090,7,6.0,9,800.0,1,36,23,43.65243589
59,1,5,17,229,7,2021,5,17,9,12,4,754,10,27.0,0,1400.0,1,93,79,43.6563309
59,1,4,12,224,23,2021,5,17,14,0,3,957,3,24.0,9,820.0,1,118,104,43.64333869
58,1,5,17,229,17,2021,5,17,18,7,0,754,7,24.0,9,1000.0,1,6,5,43.75107929
58,1,5,17,229,12,2021,5,17,18,7,0,403,4,18.0,9,800.0,1,6,5,43.75107929
58,1,3,15,227,15,2021,5,17,15,0,0,93,3,12.0,133,200.0,1,60,50,43.63825921
58,1,1,16,228,23,2021,5,17,16,8,3,1078,7,7.0,9,50.0,1,9,8,43.79070243
58,1,5,17,229,11,2021,5,17,11,12,0,754,7,11.0,9,180.0,1,36,23,43.6605698
58,1,1,16,228,9,2021,5,17,11,13,2,600,7,16.0,133,1000.0,1,136,121,43.6582636
58,1,0,13,225,18,2021,5,17,10,13,0,754,3,12.0,152,600.0,1,126,123,43.64252328
46,1,5,17,229,21,2021,5,17,21,11,5,422,8,1.0,33,470.0,1,139,124,43.7705068
53,1,5,17,229,21,2021,5,17,21,16,5,337,1,0.0,9,1899.0,1,125,111,43.6569849
58,1,5,17,229,2,2021,5,17,3,3,5,1078,7,3.0,9,1200.0,1,136,121,43.6574367
59,1,5,17,229,8,2021,5,17,17,12,5,170,5,12.0,93,40.0,1,102,90,43.66966191
58,1,5,17,229,2,2021,5,17,3,3,5,1078,7,3.0,9,1200.0,1,136,121,43.6574367
58,1,6,18,230,15,2021,6,18,18,4,5,754,5,10.0,83,2000.0,1,46,58,43.64418539
59,1,5,17,229,17,2021,6,18,18,6,3,124,0,0.0,248,130.0,1,15,13,43.76191259
53,7,1,1,60,9,2021,6,18,5,14,5,316,1,10.0,9,2500.0,1,123,83,43.70759841
58,1,5,17,229,22,2021,6,18,10,16,3,249,7,24.0,9,150.0,1,125,111,43.66540634
59,1,5,17,229,16,2021,6,18,7,8,3,997,7,18.0,35,190.0,1,62,52,43.80899386
59,1,5,17,229,22,2021,6,18,18,12,5,708,1,0.0,35,2100.0,1,36,23,43.65494689
58,1,6,18,230,5,2021,6,18,16,13,5,1078,5,16.0,9,750.0,1,153,6,43.6613701
53,1,5,17,229,22,2021,6,18,12,3,5,754,1,32.0,133,1400.069946,1,3,3,43.66616141
11,1,6,18,230,13,2021,6,18,14,17,5,1078,7,3.0,9,1200.0,1,97,84,0.0
59,1,4,12,224,23,2021,6,18,13,13,3,716,1,1.0,34,800.0,1,126,123,43.64290718
51,1,6,18,230,0,2021,6,18,8,8,3,754,3,1.0,9,0.0,1,137,122,43.73805633
58,6,3,6,157,8,2021,6,18,8,7,0,169,3,21.0,9,700.0,1,27,25,43.73454155
59,1,5,17,229,17,2021,6,18,18,6,3,483,3,0.0,213,212.0,1,15,13,43.76191259
59,1,5,17,229,17,2021,6,18,18,6,3,483,4,0.0,53,133.0,1,15,13,43.76191259
58,1,5,17,229,22,2021,6,18,10,16,3,249,7,24.0,9,150.0,1,125,111,43.66540634
58,1,5,17,229,22,2021,6,18,16,16,3,169,3,15.0,266,250.0,1,125,111,43.6541523
58,1,3,15,227,9,2021,6,18,10,7,1,440,3,21.0,133,700.0,1,154,130,43.77409919
58,1,6,18,230,17,2021,4,19,14,17,0,754,7,24.0,133,500.0,1,97,84,0.0
58,1,5,17,229,22,2021,4,19,21,2,0,754,4,7.0,9,1300.0,1,67,56,43.69903037
59,1,4,19,231,15,2021,4,19,16,13,5,262,3,12.0,126,1500.0,1,153,6,43.6563248
58,1,4,19,231,9,2021,4,19,19,13,5,440,3,21.0,152,700.0,1,36,23,43.6563248
58,1,5,17,229,22,2021,4,19,21,2,0,754,4,7.0,160,500.0,1,67,56,43.69903037
58,1,2,14,226,13,2021,4,19,13,8,0,169,3,30.0,212,550.0,1,8,7,43.7694726
58,1,1,16,228,22,2021,4,19,16,0,0,754,7,7.0,9,0.0,1,37,34,43.6526519
58,1,4,19,231,9,2021,4,19,19,13,5,754,3,21.0,9,700.0,1,36,23,43.6563248
58,1,6,18,230,21,2021,4,19,17,0,3,754,4,1.0,35,500.0,1,60,50,43.6449868
58,1,4,19,231,1,2021,4,19,18,1,4,754,5,1.0,9,1200.0,1,117,103,43.67726632
59,1,4,19,231,12,2021,4,19,20,7,4,403,3,24.0,225,500.0,1,10,9,43.74062678
58,1,4,19,231,9,2021,4,19,19,13,5,440,3,21.0,152,700.0,1,36,23,43.6563248
58,1,1,16,228,4,2021,4,19,11,3,0,144,4,18.0,116,1500.0,1,57,123,43.63913738
58,1,6,18,230,17,2021,4,19,14,17,0,754,7,24.0,133,500.0,1,97,84,0.0
58,1,6,18,230,19,2021,4,19,21,13,5,1078,7,3.0,9,0.0,1,153,6,43.65067289
58,1,4,19,231,9,2021,4,19,19,13,5,754,3,21.0,9,700.0,1,36,23,43.6563248
59,1,4,19,231,18,2021,4,19,20,7,1,1078,3,24.0,248,1500.0,1,154,130,43.76235459
58,1,4,19,231,11,2021,0,20,21,12,0,804,7,7.0,83,475.0,1,36,23,43.65350169
58,1,1,16,228,0,2021,0,20,12,14,5,403,7,8.0,133,829.4199829,1,123,83,43.70735321
7,1,0,20,232,6,2021,0,20,15,3,1,1089,3,0.0,212,689.2800293,1,34,32,43.66865862
58,1,4,5,217,14,2021,0,20,14,16,0,754,3,21.0,266,500.0,1,38,35,43.67852113
59,1,2,7,219,0,2021,0,20,6,4,0,758,7,10.0,9,500.0,1,46,58,43.64675888
58,1,4,19,231,13,2021,0,20,9,16,6,1078,5,50.0,266,0.0,1,30,28,43.67967207
55,1,4,19,231,20,2021,0,20,10,16,3,176,5,90.0,133,689.2800293,1,125,111,43.66353355
7,1,0,20,232,6,2021,0,20,15,3,1,1089,5,0.0,248,689.2800293,1,34,32,43.66865862
58,1,6,18,230,9,2021,0,20,1,16,4,983,3,21.0,35,450.0,1,55,46,43.67182579
58,1,4,19,231,13,2021,0,20,9,16,6,754,4,40.0,212,0.0,1,30,28,43.67967207
59,1,2,21,233,18,2021,2,21,23,12,2,1078,3,1.0,9,300.0,1,36,23,43.6579503
53,1,2,21,233,10,2021,2,21,23,12,0,1078,1,40.0,9,1919.869995,1,36,23,43.65431769
58,1,0,20,232,23,2021,2,21,15,2,4,169,3,10.0,116,400.0,1,51,44,43.68784831
53,1,2,21,233,15,2021,2,21,22,12,5,1078,8,1.0,9,1100.0,1,36,23,43.6563248
58,1,0,20,232,22,2021,2,21,17,3,5,1078,5,6.0,225,420.0,1,83,71,43.64307979
58,1,2,21,233,9,2021,2,21,14,14,4,144,5,22.0,9,2500.0,1,119,105,43.69019747
58,1,0,20,232,12,2021,2,21,13,13,5,403,5,16.0,133,1000.0,1,153,6,43.65213469
58,1,0,20,232,23,2021,2,21,12,3,5,754,1,8.0,9,3600.0,1,3,3,43.66665951
58,1,6,18,230,0,2021,2,21,12,16,3,804,7,7.0,35,450.0,1,150,134,43.68212582
58,1,2,21,233,6,2021,2,21,8,3,5,1078,5,1.0,9,1000.0,1,138,123,43.64429608
58,1,0,20,232,10,2021,2,21,10,12,0,536,7,21.0,152,499.0,1,93,79,43.6565283
58,1,0,20,232,23,2021,2,21,15,2,4,169,3,10.0,9,500.0,1,51,44,43.68784831
58,1,4,19,231,17,2021,3,22,21,13,1,983,3,21.0,116,300.0,1,153,6,43.6613701
58,1,3,22,234,14,2021,3,22,17,12,0,144,10,7.0,168,900.0,1,126,123,43.64927779
53,1,3,22,234,6,2021,3,22,12,8,5,1090,1,1.0,104,1000.0,1,48,96,43.76078252
